year,country,admin,infection_rate,max_temperature,min_temperature,avg_temperature,Cereals_Prod_Ton,Roots_tubers_Prod_Ton,Legumes_pulses_Prod_Ton,Cash_crops_Prod_Ton,Buffa,Cattl,Chick,Ducks,Goats,Horse,Sheep,Swine,rate_landuse
2003,Burkina Faso,Plateau Central,0.9320905459387484,306.60083,297.1604,301.57175,16.524675462,0.0,7.101894317,1.096794668,0.0,8.921600769213935,157.81915266106444,0.0,44.62786130077031,0.021479639426741,31.62736618084734,5.652910675989146,0.0834710731269409
2003,Burkina Faso,Sahel,0.1739130434782608,308.91016,297.8081,303.506,134.207392908,0.0,100.0049751,0.0,0.0,46.43839583333333,38.79736261872456,0.0,57.954375,0.0154147217048912,31.057908854166666,0.0967193435836624,0.0260261097580589
2003,Burkina Faso,Sud-ouest,3.116531165311653,305.6399,299.05566,301.69952,4.571013154,0.0,13.64401294,1.031332263,0.0,18.935109953703705,96.92731183812406,0.0,28.21984375,0.0046821385622024,18.41803240740741,20.47367565714826,0.0414272496302152
2009,Mozambique,Cabo Delgado,6.6805845511482245,301.44214,296.48657,299.1895,2.348321693,8.51745443,1.217832749,0.0,0.0,0.197324990749041,34.48518719059406,2.789777341992012,3.147724459535524,0.0,0.3163652355344195,1.200546800285497,0.0132058793614766
2009,Mozambique,Gaza,15.030674846625766,301.75195,291.80884,297.4138,1.060199574,6.435235035,0.604496574,0.0,0.0,3.9699970236919055,13.875705768224623,2.0593363053714686,3.147598946806829,0.0068152609926003,0.1050569988994775,1.7904016543316184,0.0160676638417784
2009,Mozambique,Inhambane,7.558945908460471,300.6648,293.7932,297.15793,1.0630817179999998,7.520452945,0.490520498,0.0,0.0,2.915185663224781,26.97844225178891,6.119560773982558,5.125370767970612,0.0,0.2058697948004412,4.952343225905636,0.0211135103227065
2009,Mozambique,Manica,11.71605789110958,302.33057,293.32837,298.68546,1.894163486,5.31523202,0.840073541,0.0,0.0,2.6292761542239687,60.12837534102182,1.2809893895709326,6.694974828094303,0.0093867149617936,0.1132278172581041,1.6045917329334078,0.0200827610512617
2009,Mozambique,Nampula,3.1232254400908577,300.8894,296.51392,298.87213,2.102093192,7.484907761,1.147619385,0.0,0.0,0.5225404766971569,67.22805699902565,3.500185226534589,7.546819694521391,0.0,0.7183382291987971,2.004587528418317,0.0373825007926861
2009,Mozambique,Niassa,2.700831024930748,302.1023,296.5647,299.5085,2.454699372,7.889978145,1.258252168,0.0,0.0,0.177434334388146,30.87051548940786,2.0108997136613067,2.579424966901741,0.0,0.1263533703546407,0.5088662366102763,0.0109272640738921
2009,Mozambique,Sofala,9.320288362512873,301.3164,293.42603,297.8217,1.290535996,5.595208649,0.961638166,0.0,0.0,0.7769924716541716,25.432071106516545,2.4676037359256675,9.55070303967965,0.0,0.5332231059348201,1.7197693771173774,0.016701591088891
2009,Mozambique,Tete,4.5487894350697,296.71948,288.86353,293.24942,1.772214965,7.08688676,0.976844119,0.0,0.0,3.7911631598229394,28.29530688526694,0.6455358861652978,7.201231361040609,0.0042744162492454,0.171222187915458,2.705249825542223,0.019111473594444
2009,Mozambique,Zambezia,8.721241305510969,301.6394,294.65454,298.5715,1.997460706,7.790308808,1.243941501,0.0,0.0,0.4674196222874554,67.07798725895317,2.624766216856061,3.1409577976367418,0.0,0.4415273623290725,3.041391722623967,0.0321687530249053
2009,Congo,Bouenza,3.9377289377289375,298.26172,294.69556,296.88776,,,,,0.0,10.41342042937992,15.887304110789865,0.0,4.142341673843504,0.0,2.7895118533156986,1.55976146788109,0.0101327858361774
2009,Congo,Cuvette,2.011494252873564,299.30664,297.67847,298.1545,,,,,0.0,0.2453804719931965,22.00870595079787,0.0,0.4034548150657288,0.0,0.1018278340132034,0.1833803483088657,0.002490872681685
2009,Congo,Cuvette Ovest,1.4388489208633095,298.3086,296.8733,297.35196,,,,,0.0,0.1709757713035301,27.406419346098264,0.0,0.6497034143518519,0.0,0.1177577039930555,0.4072139938442693,0.0017092472474037
2009,Congo,Kouilou,3.611738148984198,298.5664,293.8108,296.9047,,,,,0.0,0.3628570496919337,15.83142620584239,0.0,0.8783986190527152,0.0,0.3147184666822101,0.5705594786123377,0.0194525657978083
2009,Congo,Likouala,1.8796992481203008,299.28516,296.85278,297.67145,,,,,0.0,0.3853609249063207,42.62476815422662,0.005142749287188,1.4077952113086822,0.0023001574334644,0.4851893774524533,1.5628244962623652,0.0010323316194628
2009,Congo,Lekoumou,2.8727770177838576,297.96094,295.01392,296.77072,,,,,0.0,1.1054275426487463,21.15951072563559,0.0,2.3186373091013417,0.0,0.5268656412760416,0.6783493817862818,0.002517129853879
2009,Congo,Niari,3.959484346224678,296.87695,294.27368,295.7945,,,,,0.0,1.004911324816318,14.818545086109314,0.0,2.097254696323152,0.0,1.0495886205402978,0.7256752399084331,0.00426193320413
2009,Congo,Plateaux,2.845100105374078,299.77344,298.01978,298.67502,,,,,0.0,0.2704054753583176,20.4437006842903,0.0,1.014317562705592,0.0021551419049501,0.1572093915819823,0.3966760567353557,0.0029440267924325
2009,Congo,Pool,1.447178002894356,299.07812,296.5608,297.9112,,,,,0.0,2.665708844171997,15.417070959944752,0.0,1.3522994333577647,0.0,0.4602180052583067,0.5903074823031768,0.0113031528847329
2009,Congo,Sangha,3.485838779956427,299.1211,297.14966,297.8264,,,,,0.0,0.2418445668321974,73.19118026859505,0.0,1.2818726884557845,0.0024523758329451,0.4746986551487699,0.864316766912287,0.0007572786720694
2011,Cameroon,Adamaoua,5.0,304.20215,297.1997,299.73956,1.756787723,39.470819521,2.055880898,0.0,0.0,25.070291190201427,87.92302543507363,0.0019892458803951,3.0700477667331096,0.0192619224481106,2.290487387877675,5.98856624414324,0.0073707636385324
2011,Cameroon,Est,6.378600823045268,299.24512,294.5747,296.326,1.975558404,28.171083837,2.247276126,0.0,0.0,2.9038878805767685,41.21982915856031,0.0349515421049935,14.174297042470526,0.0069505309065183,1.134752279692524,2.7532292426637484,0.003810629352388
2011,Cameroon,Extrême - Nord,1.2743125419181758,307.70557,295.8252,302.85025,1.304469907,23.315871132,2.756190053,0.0,,,,,,,,,
2011,Cameroon,Nord,2.4528301886792456,302.4319,293.17285,297.66324,1.763515006,22.9531297,2.84485748,0.0,0.0,5.850399684021336,119.84735193621869,0.0,11.948822327226344,0.013146601496516,5.271541628014842,4.558797960563782,0.0129408843413875
2011,Cameroon,Nord - Ouest,6.317300789662599,302.09277,296.77783,298.5947,2.317784462,19.738203373,1.995518908,0.0,0.0,36.70901215771693,156.40645367783986,0.0,27.397737375533428,0.3193991865915052,10.64831108863798,35.3606843575419,0.051253951624761
2011,Cameroon,Ouest,2.8203062046736505,298.27832,293.2036,295.0104,1.989699185,14.956320564,1.981710759,0.0,0.0,32.895308299731184,1071.580915178571,0.0,31.69082521281362,0.0230604636626431,11.497947118615592,18.894770408163264,0.1126498595634604
2011,Cameroon,Sud,6.659505907626208,298.21387,296.13135,296.90054,1.766483443,29.293879236,1.778420278,0.0,0.0,1.967575839287229,34.10591728052855,1.6962330627441409,8.463415345149254,0.0,5.306441867367707,1.4450366181272782,0.0088554387155133
2011,Cameroon,Sud - Ouest,5.641025641025641,300.6123,297.90283,299.35934,2.288136094,28.644824714,2.346279697,0.0,0.0,4.510064322189246,309.66842022613065,0.0,15.749818872206705,0.0189587827082033,6.745847699895252,25.300069684359297,0.0175623293530103
2004,Cameroon,Adamaoua,6.857855361596011,302.6809,297.45435,299.5991,,,,,0.0,29.14689932162389,59.635816904362414,0.1126944199204444,2.2402614903239377,0.0102445373535156,3.0223927383519142,3.981572789953859,0.0073707636385324
2004,Cameroon,Est,8.108108108108109,299.9724,294.56567,296.62332,,,,,0.0,3.404568526299673,28.607923211898395,0.0904260635375976,10.463076687534024,0.0036595575511455,1.5145225794859145,1.8669325884650736,0.003810629352388
2004,Cameroon,Extrême - Nord,1.7738359201773837,307.93286,297.4961,302.71252,,,,,,,,,,,,,
2004,Cameroon,Nord,1.5945330296127564,302.35474,295.04297,297.33377,,,,,0.0,6.658374884044527,81.13855970829535,0.0087038855999708,8.686788323283858,0.0085003100284913,6.850721822820037,3.0042144858848,0.0129408843413875
2004,Cameroon,Nord - Ouest,8.101851851851851,301.00366,296.62012,298.4718,,,,,0.0,42.47308410384069,105.8584746747212,0.0,19.97378978485064,0.1653765139844305,13.9787073257468,23.36941834630576,0.051253951624761
2004,Cameroon,Ouest,4.214963119072708,297.92163,293.2041,295.05075,,,,,0.0,38.19318086357527,715.3523017902813,0.0,23.0215333781362,0.0120695506622644,15.09684069780466,12.45687889625959,0.1126498595634604
2004,Cameroon,Sud,5.88235294117647,298.81226,295.9109,296.82156,,,,,0.0,2.2931637303358845,24.178781666931386,1.198834228515625,6.168755314625851,0.0,7.062687340561224,0.9937264855662326,0.0088554387155133
2004,Cameroon,Sud - Ouest,7.647058823529412,300.60522,297.9463,299.36487,,,,,0.0,5.205758093714848,220.7999018324608,0.0,11.526022259912825,0.0147350161094365,8.934090269966255,16.872187909031414,0.0175623293530103
2016,Burundi,Bubanza,0.5203816131830009,293.45435,291.87012,292.65323,3.812433576,17.861208538,2.142249385,0.0,0.0,30.058083274147727,222.84394975142047,0.0,118.84922096946023,0.0,6.764995921741832,38.45138272372159,0.0997279858299595
2016,Burundi,Bujumbura Mairie,2.9702970297029703,293.83618,291.70093,292.88712,,,,,0.0,29.188120524088543,279.76177300347223,0.0,48.35108100043403,0.0,12.222921583387588,12.27488284640842,0.3406876929012346
2016,Burundi,Bujumbura Rural,0.7334963325183375,293.83618,291.70093,292.88712,1.466086613,31.527385751000004,0.698626894,0.0,0.0,47.9358543113426,82.04303323997641,0.0,89.7583640769676,0.0,28.982652452256943,25.06946491745283,0.1443771164605418
2016,Burundi,Bururi,0.4752851711026616,293.83618,291.70093,292.88712,4.581247672,17.856615031,1.843723673,0.0,0.0,62.260871167452834,100.3164799528302,0.0,90.7799233490566,0.0,48.10214751621462,14.079281213148583,0.0816152433270423
2016,Burundi,Cankuzo,0.353045013239188,295.886,293.24707,294.41837,1.745560849,21.189110578,1.5295767530000002,0.0,0.0,15.289630047686687,87.7193359375,0.818752802335299,33.07499873173701,0.0,5.05450439453125,12.415782063802084,0.0802380715423111
2016,Burundi,Cibitoke,0.644122383252818,294.77563,293.2705,293.93625,2.60123358,5.611498719,1.341608691,0.0,0.0,16.416983327557965,83.96449955174181,0.1951806992292404,109.526611328125,0.0,12.625242171748992,27.292278352330943,0.0937607373556899
2016,Burundi,Gitega,1.893939393939394,295.44458,292.6416,293.7997,0.844453578,65.20766787,1.166102461,0.0,0.0,36.42766779119318,132.8711444805195,0.0,163.23973975243507,0.0,45.60837624289773,39.14279372970779,0.1216284190679874
2016,Burundi,Karuzi,0.4934210526315789,295.44458,292.6416,293.7997,2.001506049,31.612863431,1.405584385,0.0,0.0,25.739666855126096,81.17238898026316,0.0,127.40509354440788,0.0,25.405697471217103,22.82293594092653,0.0950528743924665
2016,Burundi,Kayanza,0.7598784194528876,293.45435,291.87012,292.65323,1.633431085,27.152420513,1.050607992,0.0,0.0,28.349277662194293,55.72581946331522,0.4491817951202392,207.12748386548915,0.0,40.44451904296875,62.02818231997283,0.140916553442029
2016,Burundi,Kirundo,1.4350453172205435,296.073,293.59473,294.97726,6.061275673,32.497748552000004,1.131072078,0.0,0.0,20.6469165698902,112.56568042652027,0.1012064110149036,155.19754275760135,0.0,9.316225618929476,19.63555743243243,0.113136225289296
2016,Burundi,Makamba,0.3327787021630615,296.01685,293.33618,294.15958,1.309983059,23.427882743,2.6282203170000003,0.0,0.0,15.611027308872767,156.10245768229166,0.1601044734319051,49.06106422061012,0.0,8.964805966331845,3.0845242454892112,0.0981887966352859
2016,Burundi,Muramvya,0.3590664272890485,293.45435,291.87012,292.65323,1.121967106,34.546919247,0.970736994,0.0,0.0,66.08910260881696,92.30158342633928,0.0,177.13675362723214,0.0,37.81641496930804,58.3027605329241,0.1479623479513444
2016,Burundi,Muyinga,0.3720238095238095,296.55347,293.99902,295.22873,1.96661157,25.520462982,1.4295547869999998,0.0,0.0,20.886418959673712,155.05830223880596,0.2912120521068573,196.07114545036765,0.0,12.149791941923256,8.673165848006063,0.0964969034226902
2016,Burundi,Mwaro,1.0446343779677114,295.50513,292.85645,293.78995,0.743675595,62.165268663,0.712864721,0.0,0.0,102.43170928955078,95.00910949707033,0.0,159.2698516845703,0.0,58.6422119140625,42.00886535644531,0.1382083873056994
2016,Burundi,Ngozi,0.3034901365705614,296.073,293.59473,294.97726,4.673076923,42.835404461,1.165788532,0.0,0.0,32.95960971765351,77.60106565241227,0.7619004726409913,191.7195038377193,0.0,51.01035670230263,44.02336040296053,0.1209286307367149
2016,Burundi,Rutana,0.336417157275021,295.50513,292.85645,293.78995,3.187562646,36.626900361,1.14339464,0.0,0.0,17.92326626712329,98.50363869863014,0.0210469752550125,73.61364244434931,0.0,9.495638076573202,8.139974515732021,0.096297554347826
2016,Burundi,Ruyigi,0.3445305770887166,295.886,293.24707,294.41837,2.397020947,37.291766085,0.930177713,0.0,0.0,7.761416286892361,89.25477430555556,0.1197551488876342,72.72438693576389,0.0,7.375600857204861,6.241845703125,0.1033433341254752
2007,Democratic Republic of the Congo,Bandundu,0.5252100840336135,299.57056,297.1687,298.0917,,,,,0.0,0.5967523861023717,46.89914667896679,0.0,6.182359102734753,0.0,0.9732477651560988,2.0328316708948337,0.011093486392491
2007,Democratic Republic of the Congo,Bas-Congo,1.376146788990826,300.30493,295.12964,298.27203,,,,,0.0,0.3511696478511114,9.61461031626506,0.0,1.7464509959584296,0.0,0.693128484501299,0.9178310899849398,0.0175112554439393
2007,Democratic Republic of the Congo,Equateur,1.179245283018868,302.21118,297.80542,299.54025,,,,,0.0,0.2117926275943082,16.808991132104612,0.0201740571430751,3.003034471859104,0.0,1.1313841054950906,1.7331729995752676,0.0055241029826924
2007,Democratic Republic of the Congo,Kasai Occidental,0.7183908045977011,298.67407,296.97925,297.66623,,,,,0.0,0.0574587954487397,27.51288599903608,0.0,1.9067366849800216,0.0,0.3291972500170269,0.6588248733776852,0.0119763775244335
2007,Democratic Republic of the Congo,Kasai Oriental,1.593137254901961,298.84204,296.75854,297.62912,,,,,0.0,0.0076033612179861,17.856270567667625,0.0,0.3358895727629151,0.0,0.0791112808283844,0.0599016058547954,0.010064967145892
2007,Democratic Republic of the Congo,Katanga,1.9859813084112148,299.48706,296.36377,297.8801,,,,,0.0,0.1574455213405947,19.243965124383443,0.0,0.5562407013320468,0.0,0.0970200146997876,1.02186249715178,0.0067828976132189
2007,Democratic Republic of the Congo,Kinshasa,1.8768768768768769,298.89868,296.81714,297.80295,,,,,0.0,0.9982311133718824,47.99376589752907,0.0,1.9007717052911108,0.0,0.7641472694768706,1.4893546880677688,0.0552853234197094
2007,Democratic Republic of the Congo,Maniema,0.4624277456647399,298.6936,296.36548,297.3132,,,,,0.0,0.0224597977294215,5.218951012083116,0.0,0.6519790469692617,0.0,0.4175123802651896,0.2015693827555041,0.0048275257631098
2007,Democratic Republic of the Congo,Nord-Kivu,1.335113484646195,298.43384,295.4226,296.7463,,,,,0.0,2.8089235479181465,50.08853282613967,0.0700863972306251,8.734396501020951,0.0,3.089519153941761,1.8963806566743453,0.0220327944436368
2007,Democratic Republic of the Congo,Orientale,2.2641509433962264,302.0044,296.99097,298.91998,,,,,0.0,0.8419787408876002,14.783539286230836,0.1261880795160929,1.9408124800173563,0.0,0.3501318676064218,0.9605701944198366,0.005716025195295
2007,Democratic Republic of the Congo,Sud-Kivu,1.9662921348314608,290.6548,289.32837,289.94473,,,,,0.0,3.3814140380581628,19.27482676385889,0.1881620287895202,6.927922688246587,0.0,0.7370887383123578,1.1994138515793735,0.0155529002562808
2014,Chad,Barl El Gazal,1.160541586073501,307.7881,295.9568,302.7446,1.589,0.0,0.462,0.0,0.0,39.848028175960025,11.04992482699912,0.0,11.011318056286164,0.1386527393066149,9.046759928984743,0.0053157605230808,0.0017533788005763
2014,Chad,Ennedi,1.949860724233984,304.7146,286.8689,296.98386,,,,,0.0,4.413486932233317,16.93261450463599,0.0,3.369708581953239,0.071394996996107,2.8652329479724794,0.0,0.0002695121413356
2014,Chad,Guera,0.7604562737642585,306.58325,298.85522,302.37906,2.015637516,0.0,0.8891784110000001,0.0,0.0,38.09543065103114,9.98190283919327,0.0,13.851139178123736,1.8868822343813183,11.83067677795188,0.010411253358265,0.0019986001379698
2014,Chad,Hadjer Lamis,1.530612244897959,307.41724,296.98218,302.6567,1.981060866,0.95,0.65,0.0,0.0,96.79272762345678,20.113778802412973,0.0,81.73775077160494,1.0022194191261573,71.47480227623457,0.4177389507052265,0.0339025781577843
2014,Chad,Kanem,0.3490401396160558,308.00098,293.08765,301.90182,1.075,0.0,0.075,0.0,0.0,9.510271595843673,22.664727360947328,0.0,27.781754032258064,0.341180192743874,23.23615462158809,0.0197776392714618,0.0049663880813953
2014,Chad,Lac,3.186646433990896,307.83105,294.5818,302.09732,7.874722837999999,36.04548023,2.4000000000000004,0.0,0.0,22.36920076521261,21.190751113731658,0.0,264.31378299120234,2.22760099259989,229.3540597507332,0.0884867814102012,0.0123223356259464
2014,Chad,Logone Occidental,1.5985790408525755,304.83618,298.22852,300.93912,4.864122109,12.86573733,1.852434467,0.0,0.0,226.36182725694445,44.94090572771588,0.0,47.16692165798611,0.2339207119411892,39.24223361545139,1.1774960148633355,0.0307025033553829
2014,Chad,Logone Oriental,0.1769911504424778,304.83618,298.22852,300.93912,4.386474793,3.526814138,1.950571008,0.0,0.0,17.831862026173287,31.422480636400216,0.1403169291360037,87.4581805618231,0.4049006162567689,73.64977718862816,2.2548676191993025,0.0155122599451303
2014,Chad,Mandoul,1.1608623548922057,305.04126,298.365,301.24283,3.545158921,3.792535803,1.676739707,0.0,0.0,32.53460353736089,17.601924828842755,0.0154393333941698,17.232097389209063,0.0584747605558798,14.551549768978536,0.8496218839719523,0.0125807654075546
2014,Chad,Ouaddai,0.5263157894736842,307.4348,297.16968,302.93747,2.765948199,0.0,1.636,0.0,0.0,45.65781041944074,13.506286368534482,0.0,31.60565600033289,1.0862726650923769,27.471990471038616,0.0113931049903233,0.0076520231545162
2014,Chad,Salamat,0.7827788649706457,306.21997,298.85522,302.40558,6.7385194,21.851,1.766035,0.0,0.0,26.845863471971068,4.036965575241562,0.0225341394543647,33.05223779385172,0.1994799884212133,28.108832504520795,0.0240792966542993,0.0014860471348953
2014,Chad,Sila,0.0,304.37036,297.4353,300.42462,2.528082073,0.0,1.232742923,0.0,0.0,43.73471900347624,12.344776065668205,0.0157504342496395,67.72643123551565,1.2063981251810545,62.54625036210892,0.0194170127083445,0.0061581997831363
2014,Chad,Biltine,0.7575757575757576,306.25488,293.18335,300.7101,1.258412242,0.0,2.222112833,0.0,0.0,6.75578782401754,16.05321853920742,0.0,34.65112261323268,0.8388057187014321,29.493575155417407,0.0,0.0071964909832053
2018,Cameroon,Adamaoua,3.608247422680412,304.9922,298.115,300.09427,,,,,0.0,28.46902692347789,84.00595616264295,0.1132801845669746,3.2457011702460385,0.0195239864855234,2.65889706265638,5.279614537007624,0.0073707636385324
2018,Cameroon,Est,5.355715427657874,299.71313,295.2312,297.07913,,,,,0.0,3.0658480060634328,35.563011793113105,0.0193849444389343,13.996014070273633,0.0067120686173439,1.2256110803404852,2.215082149356103,0.003810629352388
2018,Cameroon,Extrême - Nord,1.040943789035392,308.45337,297.521,303.0119,,,,,,,,,,,,,
2018,Cameroon,Nord - Ouest,4.117647058823529,301.79102,296.96167,298.9232,,,,,0.0,41.67739264758179,154.57900264732965,0.0,29.189861530938835,0.3251959202469328,12.507320745910384,32.75520473641805,0.051253951624761
2018,Cameroon,Sud - Ouest,3.32409972299169,300.8921,298.40503,299.8638,,,,,0.0,5.029252972519188,263.41975308641975,0.0,16.597324304413377,0.0186001371356085,7.741234494928728,19.53875305426955,0.0175623293530103
2011,Ethiopia,Addis Ababa,4.878048780487805,292.08618,287.4087,289.1904,,,,,0.0,226.62790256076389,134.46902126736111,0.0,15.559232923719618,4.514110989040798,63.0673828125,0.1836432615915934,0.7360728346456693
2011,Ethiopia,Afar,1.374113475177305,307.16187,297.1631,302.5148,4.601913225,0.0,0.0,0.0,0.0,35.70963583791653,8.55527550586233,0.0,54.45169949045616,0.0730873316248271,35.949257926237465,0.0195579861023804,0.0036235768870867
2011,Ethiopia,Amhara,1.1782401604412134,307.20923,297.54932,301.72736,14.67590082,12.151495764,4.132130651000001,0.374798953,0.0,86.02604084060269,82.23352064402997,0.0,25.92668021411578,2.776193868953212,38.37810021808089,0.0588995484896829,0.0533506419277784
2011,Ethiopia,Beneshangul Gumu,0.7380073800738007,298.34595,291.97705,294.8364,9.161141602,15.33387762,5.615709012,0.52379197,0.0,11.457207152562113,35.74479697046843,0.0,10.946132367688923,0.1101031885877652,3.935726821299172,0.0110212668128635,0.0066797524609027
2011,Ethiopia,Dire Dawa,3.646934460887949,294.93774,289.78955,292.40118,3.04796252,11.20695309,1.518517109,0.358011293,0.0,56.105962456597226,88.96175130208333,0.0,57.54938693576389,0.2312707901000976,27.26987575954861,0.1340127521091037,0.081996957302474
2011,Ethiopia,Gambela,3.909266409266409,301.13403,295.41455,297.62057,3.715403444,18.589105873,0.234326383,0.0,0.0,10.40169328345848,49.0602027120044,0.0,5.072522705940813,0.0999433217758194,5.00003019407023,0.0193200913150753,0.0041539529030478
2011,Ethiopia,Hareri,2.6998411858125992,295.18774,289.604,292.76837,6.172863036,8.443119645,2.305861722,0.0,0.0,78.53634823069854,124.2649658203125,0.0,32.15255198759191,0.0248242020606994,11.657468907973346,0.1497776508331298,0.2575644841269841
2011,Ethiopia,Oromia,1.0213776722090262,298.8694,291.98486,295.66324,14.460672123,16.835250128000002,6.320088438999999,34.375669796000004,0.0,69.0785462591166,68.28845309432792,0.0,13.471221216094404,3.990174675284766,17.056599811521757,0.048686342331013,0.0384248662170281
2011,Ethiopia,SNNPR,0.6566347469220246,293.39087,287.77588,289.93845,10.544138547,33.94435325,2.575650022,50.783812722,0.0,92.09396443275388,86.31421907283058,0.0,22.31577367337603,2.709329254345837,30.57812142612077,0.0627408185281044,0.0457306390547244
2011,Ethiopia,Somali,1.0197144799456153,305.43945,294.6455,299.90524,5.410727923,7.125064935,0.0,0.0,0.0,6.9366019122361005,31.38186029935852,0.0,25.043474356140155,0.0123034172262675,26.867093373493976,0.0430406555480304,0.0035873093304211
2011,Ethiopia,Tigray,1.7230576441102756,303.6775,294.39746,299.4033,11.079615679,8.137985892,4.458238351,0.0,0.0,59.76424078153989,86.63026881096145,0.0,35.89802803223562,0.5499603483903712,14.734484614158164,0.0369034949014353,0.0320259783061659
2006,Swaziland,Hhohho,20.30807922037096,298.29468,288.8745,293.827,,,,,0.0,1.2571592330932615,2.283219746180943,0.033451694708604,0.3330998080117361,0.0068681929260492,0.7454814910888672,0.0409129286805788,0.0969998346560846
2006,Swaziland,Lubombo,20.08222643896268,298.59595,290.25537,294.6429,,,,,0.0,1.1724644978841146,4.914425532023112,0.7083764509721235,0.8133481979370117,0.0186781461040178,0.6973894119262696,0.2313543690575493,0.0507863642314742
2006,Swaziland,Manzini,19.19385796545105,297.14478,287.84912,292.88577,,,,,0.0,4.481991291046143,11.035513877868652,0.0588813026746114,0.4569741487503052,0.010356318205595,2.023449182510376,0.1829525430997212,0.0969289912197885
2006,Swaziland,Shiselweni,16.56726308813784,296.844,287.51514,292.41702,,,,,0.0,1.0584995746612549,1.379227352142334,0.112595192023686,0.4580735683441162,0.0175836849957704,0.3555950251492587,0.1408023536205291,0.07125172510734
2005,Ethiopia,Addis Ababa,3.3003300330033,291.17358,287.76636,289.26614,,,,,0.0,176.03127712673611,94.65593126085068,0.0,11.375050862630207,3.6558295355902777,52.62997775607639,0.1660991509755452,0.7360728346456693
2005,Ethiopia,Afar,1.1402508551881414,307.5598,296.6211,303.1683,,,,,0.0,27.69217436125485,6.110307576528198,0.0,39.42582167690815,0.0599674197445501,30.88869461513584,0.0177023025199872,0.0036235768870867
2005,Ethiopia,Amhara,1.2531328320802004,307.27905,297.61646,301.50815,,,,,0.0,66.60770222045996,59.0001643950263,0.0,18.770100614591595,2.2197801534000794,32.75740483743061,0.0535080415788647,0.0533506419277784
2005,Ethiopia,Beneshangul Gumu,0.4509582863585118,299.44238,291.9546,295.2559,,,,,0.0,8.956070397638817,25.841831704389573,0.0,7.936907068954333,0.0892844353633258,3.390600421234432,0.0099945749087782,0.0066797524609027
2005,Ethiopia,Dire Dawa,1.839080459770115,293.1006,290.29565,292.0583,,,,,0.0,45.81348741319445,61.0250244140625,0.0,42.91032172309028,0.1862491607666015,23.17723524305556,0.1184976630740695,0.081996957302474
2005,Ethiopia,Gambela,3.625730994152047,303.00293,295.81787,298.4515,,,,,0.0,8.030426995914311,33.59142445709746,0.0,3.663161854019435,0.0807455104546045,4.318849381625442,0.0161793637782969,0.0041539529030478
2005,Ethiopia,Hareri,2.203567681007345,293.90112,290.0437,292.57407,,,,,0.0,60.5745418772978,87.28933919270834,0.0,23.03283152860753,0.0192261983950932,9.296055513269762,0.1381553490956624,0.2575644841269841
2005,Ethiopia,Oromia,1.1115861479264644,298.37988,292.50146,295.90903,,,,,0.0,53.52193287985576,49.11509248734112,0.0,9.71943700315522,3.1904308079618096,14.658718857564336,0.0441704131874838,0.0384248662170281
2005,Ethiopia,SNNPR,0.2797202797202797,292.14624,288.4331,289.96698,,,,,0.0,71.4097023673376,61.92146317829457,0.0,16.259524388151874,2.168228302979186,26.228647858531563,0.0568665418205951,0.0457306390547244
2005,Ethiopia,Somali,0.2604166666666666,305.53857,294.93433,300.43216,,,,,0.0,5.414285801004551,22.903719465819613,0.0,18.07582695082695,0.0108446934986814,23.051320207570207,0.0387868915358525,0.0035873093304211
2005,Ethiopia,Tigray,1.4073494917904612,303.84302,294.16992,299.80618,,,,,0.0,46.36172309833024,62.38190896423595,0.0,26.01131652945269,0.4420523729789008,12.874958328501856,0.0334188275004542,0.0320259783061659
2013,Gambia,Upper River,0.7927519818799547,307.4768,299.41357,303.19992,,,,,0.0,32.64588623046875,65.92866821289063,0.0,22.5945556640625,0.3734301567077637,13.215296936035156,0.4354434490203857,0.0444200708351086
2013,Gambia,West Coast,2.2058823529411766,301.19507,294.1797,297.8329,,,,,0.0,21.96261451357887,279.92950148809524,0.0,24.81735374813988,0.1309700239272344,6.484872000558036,1.3512328011648995,0.1594682077006507
2013,Gambia,Kanifing Municipal Council,1.8072289156626504,301.55444,296.9585,299.51404,,,,,0.0,3.4761356353759765,23.172169494628907,0.0,4.067417144775391,0.0330287754535675,0.5943952560424804,0.4309122860431671,0.3630099826388889
2013,Gambia,North Bank,1.288244766505636,301.55444,296.9585,299.51404,,,,,0.0,39.80480521065848,126.77396937779018,0.0,53.63497924804688,2.8580147879464284,32.038905552455354,0.5175151484353202,0.0446451514073371
2013,Gambia,Lower River,2.564102564102564,305.76782,298.76123,302.09998,,,,,0.0,19.59842623197116,61.616943359375,0.0,14.252988844651442,0.1238473452054537,4.729495943509615,0.5017971919133113,0.0261453547728432
2019,Gabon,Haut-Ogooue,2.4734982332155475,298.65967,297.00977,297.9014,,,,,0.0,0.3967796894605939,31.52410424397032,0.0,0.5967797594818057,0.0,1.036260134403382,2.142499764465445,0.0033486819965458
2019,Gabon,Moyen-Ogooue,4.57190357439734,300.12256,298.04565,299.24677,,,,,0.0,0.1381019543690286,19.646076070851294,0.0,0.4757944094906947,0.0,0.994302445915854,1.363878973599138,0.0022999266138542
2019,Gabon,Ngounie,4.343720491029273,298.75928,296.57495,297.77982,,,,,0.0,0.1450613496698159,21.065465628286013,0.0,0.4668554483766516,0.0,0.9305966606723748,1.4442594349697686,0.00155825595898
